Entry_ID,Category,Subcategory,Organisation,Name_Nepali,Description,Province,District,Palika,Ward,Address,Primary_Phone,Secondary_Phone,Hotline_Code,Fax,Email,Website,Key_Persons,Department,Working_Hours,Is_24_7,Is_Emergency,Source_Name,Source_Type,Data_Source_URL,Verification_Status,Confidence_Level,Last_Checked,Notes,Palika_Category_Status
LMC-SCH-0056,Other,Education - School,Minnath Aadarsh Siksha Sadan Adharbhut Vidyalaya,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,12,"Lalitpur Metropolitan City-12, Tangal",5538852,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0057,Other,Education - School,Grand Academy Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,14,Lalitpur Metropolitan City,01-5553046,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0058,Other,Education - School,Lok Smriti Bidyalaya Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,7,Gwarko,01-5530120,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0059,Other,Education - School,Himalayan International Ideal School Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,4,"Lalitpur Metropolitan City, Dhobighat",01-5539547,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0060,Other,Education - School,Choina Bina Guru Ganesh Pra V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,14,Lalitpur MetropolitanCity-Loha Chowk,9851164959,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0061,Other,Education - School,Modern Graded School Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,13,"KUSUNTI, LALITPUR",01-5193223,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0062,Other,Education - School,Living Stone Academy,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,4,"Opolitan City, Nakkhu",01-5185611,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0063,Other,Education - School,Gyan Sikha Boarding High School Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,20,"Opolitan City, Na:tole",01-5530959,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0064,Other,Education - School,The Rising School Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,17,Lalitpur Metropolitan City,01-5003551,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0065,Other,Education - School,Shram Jeet Kishor Ma V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,17,"Lukhusi,Lalitpur",01-5003623,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0066,Other,Education - School,Araniko Awasiya Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,15,"Lalitpur Metropolitan City, Chapagaundobato",9841029606,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0067,Other,Education - School,Sanchetana Pra V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,4,"Lalitpur Metropolitan City, Dhobighat",01-5153119,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0068,Other,Education - School,Bal Kumari English Secondary School En Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,14,Lalitpur Metropolitan City,01-5170708,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0069,Other,Education - School,Tika Vidyashram Ma V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,2,"Lalitpur Metropolitan City, Sanepa",01-5522630,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0070,Other,Education - School,Suchcha Memorial Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,13,"Lalitpur Metropolitan City-13,Kusunti",01-5185076,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0071,Other,Education - School,Sudesha High School Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,4,"Opolitan City,Nakkhu",5538604,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0072,Other,Education - School,St. Xaviers Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,4,"Lalitpur Metropolitan City, Jawalakhel",01-5521150,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0073,Other,Education - School,National Children Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,6,"Lalitpur Metropolitan City-6, Kanibahal",9841045059,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0074,Other,Education - School,Najrath Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,2,Lalitpur Metropolitan City,01-5552229,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0075,Other,Education - School,Amar Shishu Vidyalaya Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,1,"Lalitpur Metropolitan City, Kupondole",01-5522172,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0076,Other,Education - School,Shree Mahalaxmi Secondary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,14,"Nakhipot, Lalitpur-14",01-5230973,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
